t,feature_0,feature_1,feature_2,feature_3,event_indicator,time_to_event,run_id,split,seed
27,3.6363637,40.245,0.4,4024.5,1,19,ant_colony_seed_80,test,80
28,3.621951,38.955,0.395,3895.5,1,18,ant_colony_seed_80,test,80
29,3.6292136,37.475,0.37,3747.5,1,17,ant_colony_seed_80,test,80
30,3.6153846,36.255,0.465,3625.5,1,16,ant_colony_seed_80,test,80
31,3.6477273,35.11,0.455,3511.0,1,15,ant_colony_seed_80,test,80
32,3.6049383,33.9,0.435,3390.0,1,14,ant_colony_seed_80,test,80
33,3.6309524,32.78,0.465,3278.0,1,13,ant_colony_seed_80,test,80
34,3.6436782,31.46,0.415,3146.0,1,12,ant_colony_seed_80,test,80
35,3.6555555,30.065,0.42,3006.5,1,11,ant_colony_seed_80,test,80
36,3.6309524,28.775,0.43,2877.5,1,10,ant_colony_seed_80,test,80
37,3.6341465,27.6,0.465,2760.0,1,9,ant_colony_seed_80,test,80
38,3.5903614,26.45,0.47,2645.0,1,8,ant_colony_seed_80,test,80
39,3.5813954,25.235,0.475,2523.5,1,7,ant_colony_seed_80,test,80
40,3.6222222,24.23,0.56,2423.0,1,6,ant_colony_seed_80,test,80
41,3.6404495,23.29,0.57,2329.0,1,5,ant_colony_seed_80,test,80
42,3.6321838,22.34,0.54,2234.0,1,4,ant_colony_seed_80,test,80
43,3.6136363,21.37,0.565,2137.0,1,3,ant_colony_seed_80,test,80
44,3.625,20.375,0.56,2037.5,1,2,ant_colony_seed_80,test,80
45,3.6235294,19.435,0.58,1943.5,1,1,ant_colony_seed_80,test,80
46,3.659091,18.55,0.62,1855.0,1,0,ant_colony_seed_80,test,80
0,3.597701,100.0,0.0,10000.0,1,39,ant_colony_seed_81,test,81
1,3.5730338,97.5,0.0,9750.0,1,38,ant_colony_seed_81,test,81
2,3.576087,95.0,0.0,9500.0,1,37,ant_colony_seed_81,test,81
3,3.6022727,92.5,0.0,9250.0,1,36,ant_colony_seed_81,test,81
4,3.5903614,90.0,0.0,9000.0,1,35,ant_colony_seed_81,test,81
5,3.6024096,87.5,0.0,8750.0,1,34,ant_colony_seed_81,test,81
6,3.5925925,85.0,0.0,8500.0,1,33,ant_colony_seed_81,test,81
7,3.5833333,82.5,0.0,8250.0,1,32,ant_colony_seed_81,test,81
8,3.5697675,80.0,0.0,8000.0,1,31,ant_colony_seed_81,test,81
9,3.552941,77.5,0.0,7750.0,1,30,ant_colony_seed_81,test,81
10,3.5595238,75.0,0.0,7500.0,1,29,ant_colony_seed_81,test,81
11,3.597561,72.5,0.0,7250.0,1,28,ant_colony_seed_81,test,81
12,3.6,70.0,0.0,7000.0,1,27,ant_colony_seed_81,test,81
13,3.6385543,67.5,0.035,6750.0,1,26,ant_colony_seed_81,test,81
14,3.6341465,65.11,0.035,6511.0,1,25,ant_colony_seed_81,test,81
15,3.6385543,62.66,0.02,6266.0,1,24,ant_colony_seed_81,test,81
16,3.5952382,60.225,0.05,6022.5,1,23,ant_colony_seed_81,test,81
17,3.6309524,57.915,0.055,5791.5,1,22,ant_colony_seed_81,test,81
18,3.6144578,55.53,0.045,5553.0,1,21,ant_colony_seed_81,test,81
19,3.5833333,53.295,0.135,5329.5,1,20,ant_colony_seed_81,test,81
20,3.5833333,51.145,0.13,5114.5,1,19,ant_colony_seed_81,test,81
21,3.5930233,48.945,0.12,4894.5,1,18,ant_colony_seed_81,test,81
22,3.5795455,46.85,0.14,4685.0,1,17,ant_colony_seed_81,test,81
23,3.5813954,44.77,0.17,4477.0,1,16,ant_colony_seed_81,test,81
24,3.586207,42.765,0.195,4276.5,1,15,ant_colony_seed_81,test,81
25,3.6170213,40.94,0.32,4094.0,1,14,ant_colony_seed_81,test,81
26,3.6404495,39.325,0.315,3932.5,1,13,ant_colony_seed_81,test,81
27,3.639535,37.745,0.34,3774.5,1,12,ant_colony_seed_81,test,81
28,3.6162791,36.065,0.315,3606.5,1,11,ant_colony_seed_81,test,81
29,3.639535,34.54,0.39,3454.0,1,10,ant_colony_seed_81,test,81
30,3.6705883,33.245,0.435,3324.5,1,9,ant_colony_seed_81,test,81
31,3.639535,32.14,0.465,3214.0,1,8,ant_colony_seed_81,test,81
32,3.620253,30.91,0.45,3091.0,1,7,ant_colony_seed_81,test,81
33,3.6309524,29.705,0.48,2970.5,1,6,ant_colony_seed_81,test,81
34,3.642857,28.53,0.495,2853.0,1,5,ant_colony_seed_81,test,81
35,3.6235294,27.565,0.54,2756.5,1,4,ant_colony_seed_81,test,81
36,3.626506,26.52,0.505,2652.0,1,3,ant_colony_seed_81,test,81
37,3.6341465,25.46,0.535,2546.0,1,2,ant_colony_seed_81,test,81
38,3.642857,24.46,0.55,2446.0,1,1,ant_colony_seed_81,test,81
39,3.6067417,23.635,0.6,2363.5,1,0,ant_colony_seed_81,test,81
0,3.5955057,100.0,0.0,10000.0,1,42,ant_colony_seed_82,test,82
1,3.625,97.5,0.0,9750.0,1,41,ant_colony_seed_82,test,82
2,3.6588235,95.0,0.0,9500.0,1,40,ant_colony_seed_82,test,82
3,3.6206896,92.5,0.0,9250.0,1,39,ant_colony_seed_82,test,82
4,3.6091955,90.0,0.0,9000.0,1,38,ant_colony_seed_82,test,82
5,3.609756,87.5,0.0,8750.0,1,37,ant_colony_seed_82,test,82
6,3.6117647,85.0,0.0,8500.0,1,36,ant_colony_seed_82,test,82
7,3.6162791,82.5,0.0,8250.0,1,35,ant_colony_seed_82,test,82
8,3.6086957,80.0,0.0,8000.0,1,34,ant_colony_seed_82,test,82
9,3.6067417,77.5,0.0,7750.0,1,33,ant_colony_seed_82,test,82
10,3.6222222,75.0,0.0,7500.0,1,32,ant_colony_seed_82,test,82
11,3.639535,72.5,0.0,7250.0,1,31,ant_colony_seed_82,test,82
12,3.6292136,70.075,0.03,7007.5,1,30,ant_colony_seed_82,test,82
13,3.6309524,67.68,0.03,6768.0,1,29,ant_colony_seed_82,test,82
14,3.6436782,65.265,0.025,6526.5,1,28,ant_colony_seed_82,test,82
15,3.6046512,62.85,0.025,6285.0,1,27,ant_colony_seed_82,test,82
16,3.6206896,60.545,0.065,6054.5,1,26,ant_colony_seed_82,test,82
17,3.6470587,58.24,0.065,5824.0,1,25,ant_colony_seed_82,test,82
18,3.6588235,55.92,0.06,5592.0,1,24,ant_colony_seed_82,test,82
19,3.6626506,53.71,0.095,5371.0,1,23,ant_colony_seed_82,test,82
20,3.6666667,51.49,0.095,5149.0,1,22,ant_colony_seed_82,test,82
21,3.6547618,49.26,0.095,4926.0,1,21,ant_colony_seed_82,test,82
22,3.6547618,47.02,0.105,4702.0,1,20,ant_colony_seed_82,test,82
23,3.6477273,44.95,0.19,4495.0,1,19,ant_colony_seed_82,test,82
24,3.639535,43.015,0.195,4301.5,1,18,ant_colony_seed_82,test,82
25,3.6363637,41.15,0.265,4115.0,1,17,ant_colony_seed_82,test,82
26,3.6321838,39.34,0.255,3934.0,1,16,ant_colony_seed_82,test,82
27,3.6091955,37.56,0.26,3756.0,1,15,ant_colony_seed_82,test,82
28,3.6470587,35.91,0.31,3591.0,1,14,ant_colony_seed_82,test,82
29,3.6091955,34.385,0.325,3438.5,1,13,ant_colony_seed_82,test,82
30,3.6111112,32.86,0.345,3286.0,1,12,ant_colony_seed_82,test,82
31,3.6111112,31.325,0.39,3132.5,1,11,ant_colony_seed_82,test,82
32,3.6,29.965,0.375,2996.5,1,10,ant_colony_seed_82,test,82
33,3.6091955,28.595,0.42,2859.5,1,9,ant_colony_seed_82,test,82
34,3.6153846,27.26,0.44,2726.0,1,8,ant_colony_seed_82,test,82
35,3.6153846,26.02,0.435,2602.0,1,7,ant_colony_seed_82,test,82
36,3.6136363,24.77,0.425,2477.0,1,6,ant_colony_seed_82,test,82
37,3.6309524,23.655,0.51,2365.5,1,5,ant_colony_seed_82,test,82
38,3.639535,22.62,0.52,2262.0,1,4,ant_colony_seed_82,test,82
39,3.6506023,21.645,0.53,2164.5,1,3,ant_colony_seed_82,test,82
40,3.6179776,20.67,0.54,2067.0,1,2,ant_colony_seed_82,test,82
41,3.5955057,19.665,0.545,1966.5,1,1,ant_colony_seed_82,test,82
42,3.627907,18.79,0.615,1879.0,1,0,ant_colony_seed_82,test,82
0,3.6179776,100.0,0.0,10000.0,1,34,ant_colony_seed_83,test,83
1,3.627907,97.5,0.0,9750.0,1,33,ant_colony_seed_83,test,83
2,3.639535,95.0,0.0,9500.0,1,32,ant_colony_seed_83,test,83
3,3.6385543,92.5,0.0,9250.0,1,31,ant_colony_seed_83,test,83
4,3.6022727,90.0,0.0,9000.0,1,30,ant_colony_seed_83,test,83
5,3.6235294,87.5,0.0,8750.0,1,29,ant_colony_seed_83,test,83
6,3.5882354,85.0,0.0,8500.0,1,28,ant_colony_seed_83,test,83
7,3.6235294,82.5,0.0,8250.0,1,27,ant_colony_seed_83,test,83
8,3.6206896,80.0,0.0,8000.0,1,26,ant_colony_seed_83,test,83
9,3.6190476,77.5,0.0,7750.0,1,25,ant_colony_seed_83,test,83
10,3.6352942,75.0,0.0,7500.0,1,24,ant_colony_seed_83,test,83
11,3.6455696,72.5,0.0,7250.0,1,23,ant_colony_seed_83,test,83
12,3.682353,70.0,0.0,7000.0,1,22,ant_colony_seed_83,test,83
13,3.702381,67.54,0.035,6754.0,1,21,ant_colony_seed_83,test,83
14,3.6941175,65.255,0.115,6525.5,1,20,ant_colony_seed_83,test,83
15,3.6744187,63.09,0.095,6309.0,1,19,ant_colony_seed_83,test,83
16,3.7195122,60.9,0.1,6090.0,1,18,ant_colony_seed_83,test,83
17,3.6904762,58.78,0.13,5878.0,1,17,ant_colony_seed_83,test,83
18,3.6785715,56.635,0.13,5663.5,1,16,ant_colony_seed_83,test,83
19,3.682353,54.55,0.165,5455.0,1,15,ant_colony_seed_83,test,83
20,3.6477273,52.61,0.19,5261.0,1,14,ant_colony_seed_83,test,83
21,3.6744187,50.7,0.19,5070.0,1,13,ant_colony_seed_83,test,83
22,3.6046512,48.795,0.19,4879.5,1,12,ant_colony_seed_83,test,83
23,3.6341465,46.95,0.235,4695.0,1,11,ant_colony_seed_83,test,83
24,3.6321838,45.115,0.25,4511.5,1,10,ant_colony_seed_83,test,83
25,3.6321838,43.4,0.32,4340.0,1,9,ant_colony_seed_83,test,83
26,3.682927,41.78,0.325,4178.0,1,8,ant_colony_seed_83,test,83
27,3.6707318,40.255,0.34,4025.5,1,7,ant_colony_seed_83,test,83
28,3.6419754,38.9,0.405,3890.0,1,6,ant_colony_seed_83,test,83
29,3.6049383,37.645,0.425,3764.5,1,5,ant_colony_seed_83,test,83
30,3.6538463,36.415,0.425,3641.5,1,4,ant_colony_seed_83,test,83
31,3.6341465,35.225,0.475,3522.5,1,3,ant_colony_seed_83,test,83
32,3.6419754,34.225,0.49,3422.5,1,2,ant_colony_seed_83,test,83
33,3.6666667,33.175,0.54,3317.5,1,1,ant_colony_seed_83,test,83
34,3.607595,32.455,0.605,3245.5,1,0,ant_colony_seed_83,test,83
0,3.5609756,100.0,0.0,10000.0,1,37,ant_colony_seed_84,test,84
1,3.5783134,97.5,0.0,9750.0,1,36,ant_colony_seed_84,test,84
2,3.6091955,95.0,0.0,9500.0,1,35,ant_colony_seed_84,test,84
3,3.6363637,92.5,0.0,9250.0,1,34,ant_colony_seed_84,test,84
4,3.6153846,90.0,0.0,9000.0,1,33,ant_colony_seed_84,test,84
5,3.6136363,87.5,0.0,8750.0,1,32,ant_colony_seed_84,test,84
6,3.6333334,85.0,0.0,8500.0,1,31,ant_colony_seed_84,test,84
7,3.597701,82.5,0.0,8250.0,1,30,ant_colony_seed_84,test,84
8,3.597701,80.0,0.0,8000.0,1,29,ant_colony_seed_84,test,84
9,3.6067417,77.5,0.0,7750.0,1,28,ant_colony_seed_84,test,84
10,3.6506023,75.0,0.0,7500.0,1,27,ant_colony_seed_84,test,84
11,3.607143,72.53,0.025,7253.0,1,26,ant_colony_seed_84,test,84
12,3.625,70.135,0.03,7013.5,1,25,ant_colony_seed_84,test,84
13,3.6292136,67.72,0.025,6772.0,1,24,ant_colony_seed_84,test,84
14,3.6111112,65.37,0.05,6537.0,1,23,ant_colony_seed_84,test,84
15,3.612903,62.98,0.08,6298.0,1,22,ant_colony_seed_84,test,84
16,3.6444445,60.835,0.14,6083.5,1,21,ant_colony_seed_84,test,84
17,3.6551723,58.76,0.15,5876.0,1,20,ant_colony_seed_84,test,84
18,3.597826,56.655,0.125,5665.5,1,19,ant_colony_seed_84,test,84
19,3.6043956,54.62,0.155,5462.0,1,18,ant_colony_seed_84,test,84
20,3.6511629,52.55,0.145,5255.0,1,17,ant_colony_seed_84,test,84
21,3.6588235,50.47,0.165,5047.0,1,16,ant_colony_seed_84,test,84
22,3.678161,48.5,0.185,4850.0,1,15,ant_colony_seed_84,test,84
23,3.6818182,46.56,0.195,4656.0,1,14,ant_colony_seed_84,test,84
24,3.678161,44.595,0.185,4459.5,1,13,ant_colony_seed_84,test,84
25,3.6436782,42.66,0.22,4266.0,1,12,ant_colony_seed_84,test,84
26,3.6352942,40.985,0.285,4098.5,1,11,ant_colony_seed_84,test,84
27,3.6436782,39.45,0.37,3945.0,1,10,ant_colony_seed_84,test,84
28,3.6744187,37.92,0.335,3792.0,1,9,ant_colony_seed_84,test,84
29,3.6463416,36.38,0.335,3638.0,1,8,ant_colony_seed_84,test,84
30,3.6190476,34.825,0.345,3482.5,1,7,ant_colony_seed_84,test,84
31,3.6309524,33.345,0.365,3334.5,1,6,ant_colony_seed_84,test,84
32,3.6666667,31.825,0.36,3182.5,1,5,ant_colony_seed_84,test,84
33,3.6470587,30.515,0.43,3051.5,1,4,ant_colony_seed_84,test,84
34,3.6551723,29.36,0.48,2936.0,1,3,ant_colony_seed_84,test,84
35,3.6627908,28.15,0.465,2815.0,1,2,ant_colony_seed_84,test,84
36,3.6162791,27.09,0.49,2709.0,1,1,ant_colony_seed_84,test,84
37,3.597561,26.27,0.6,2627.0,1,0,ant_colony_seed_84,test,84
0,3.6125,100.0,0.0,10000.0,1,43,ant_colony_seed_85,test,85
1,3.617284,97.5,0.0,9750.0,1,42,ant_colony_seed_85,test,85
2,3.609756,95.0,0.0,9500.0,1,41,ant_colony_seed_85,test,85
3,3.6022727,92.5,0.0,9250.0,1,40,ant_colony_seed_85,test,85
4,3.6091955,90.0,0.0,9000.0,1,39,ant_colony_seed_85,test,85
5,3.6046512,87.5,0.0,8750.0,1,38,ant_colony_seed_85,test,85
6,3.6206896,85.0,0.0,8500.0,1,37,ant_colony_seed_85,test,85
7,3.6,82.5,0.0,8250.0,1,36,ant_colony_seed_85,test,85
8,3.6153846,80.055,0.03,8005.5,1,35,ant_colony_seed_85,test,85
9,3.625,77.7,0.04,7770.0,1,34,ant_colony_seed_85,test,85
10,3.654321,75.325,0.035,7532.5,1,33,ant_colony_seed_85,test,85
11,3.6,72.92,0.04,7292.0,1,32,ant_colony_seed_85,test,85
12,3.6117647,70.51,0.03,7051.0,1,31,ant_colony_seed_85,test,85
13,3.6091955,68.16,0.045,6816.0,1,30,ant_colony_seed_85,test,85
14,3.607143,65.81,0.045,6581.0,1,29,ant_colony_seed_85,test,85
15,3.6111112,63.42,0.035,6342.0,1,28,ant_colony_seed_85,test,85
16,3.597701,61.01,0.03,6101.0,1,27,ant_colony_seed_85,test,85
17,3.6235294,58.6,0.06,5860.0,1,26,ant_colony_seed_85,test,85
18,3.6206896,56.3,0.065,5630.0,1,25,ant_colony_seed_85,test,85
19,3.6206896,53.92,0.045,5392.0,1,24,ant_colony_seed_85,test,85
20,3.5952382,51.63,0.07,5163.0,1,23,ant_colony_seed_85,test,85
21,3.6046512,49.43,0.095,4943.0,1,22,ant_colony_seed_85,test,85
22,3.5666666,47.16,0.09,4716.0,1,21,ant_colony_seed_85,test,85
23,3.5930233,45.07,0.185,4507.0,1,20,ant_colony_seed_85,test,85
24,3.6206896,43.145,0.23,4314.5,1,19,ant_colony_seed_85,test,85
25,3.5697675,41.36,0.255,4136.0,1,18,ant_colony_seed_85,test,85
26,3.6190476,39.715,0.295,3971.5,1,17,ant_colony_seed_85,test,85
27,3.6235294,37.99,0.265,3799.0,1,16,ant_colony_seed_85,test,85
28,3.6136363,36.335,0.285,3633.5,1,15,ant_colony_seed_85,test,85
29,3.6136363,34.63,0.305,3463.0,1,14,ant_colony_seed_85,test,85
30,3.6,32.91,0.29,3291.0,1,13,ant_colony_seed_85,test,85
31,3.606383,31.085,0.285,3108.5,1,12,ant_colony_seed_85,test,85
32,3.5934067,29.325,0.31,2932.5,1,11,ant_colony_seed_85,test,85
33,3.6043956,27.795,0.4,2779.5,1,10,ant_colony_seed_85,test,85
34,3.5842698,26.175,0.365,2617.5,1,9,ant_colony_seed_85,test,85
35,3.6091955,24.63,0.37,2463.0,1,8,ant_colony_seed_85,test,85
36,3.5824175,23.1,0.41,2310.0,1,7,ant_colony_seed_85,test,85
37,3.6363637,21.925,0.475,2192.5,1,6,ant_colony_seed_85,test,85
38,3.625,20.71,0.515,2071.0,1,5,ant_colony_seed_85,test,85
39,3.639535,19.725,0.56,1972.5,1,4,ant_colony_seed_85,test,85
40,3.6363637,18.81,0.59,1881.0,1,3,ant_colony_seed_85,test,85
41,3.6352942,17.85,0.595,1785.0,1,2,ant_colony_seed_85,test,85
42,3.6236558,16.945,0.595,1694.5,1,1,ant_colony_seed_85,test,85
43,3.6117647,16.15,0.63,1615.0,1,0,ant_colony_seed_85,test,85
0,3.5795455,100.0,0.0,10000.0,1,39,ant_colony_seed_86,test,86
1,3.6046512,97.5,0.0,9750.0,1,38,ant_colony_seed_86,test,86
2,3.625,95.0,0.0,9500.0,1,37,ant_colony_seed_86,test,86
3,3.6067417,92.5,0.0,9250.0,1,36,ant_colony_seed_86,test,86
4,3.6091955,90.0,0.0,9000.0,1,35,ant_colony_seed_86,test,86
5,3.627907,87.5,0.0,8750.0,1,34,ant_colony_seed_86,test,86
6,3.5955057,85.0,0.0,8500.0,1,33,ant_colony_seed_86,test,86
7,3.6179776,82.5,0.0,8250.0,1,32,ant_colony_seed_86,test,86
8,3.6111112,80.0,0.0,8000.0,1,31,ant_colony_seed_86,test,86
9,3.6162791,77.5,0.0,7750.0,1,30,ant_colony_seed_86,test,86
10,3.6506023,75.0,0.0,7500.0,1,29,ant_colony_seed_86,test,86
11,3.6321838,72.57,0.025,7257.0,1,28,ant_colony_seed_86,test,86
12,3.6321838,70.155,0.025,7015.5,1,27,ant_colony_seed_86,test,86
13,3.6477273,67.74,0.025,6774.0,1,26,ant_colony_seed_86,test,86
14,3.6629214,65.325,0.025,6532.5,1,25,ant_colony_seed_86,test,86
15,3.6705883,62.89,0.02,6289.0,1,24,ant_colony_seed_86,test,86
16,3.6818182,60.495,0.03,6049.5,1,23,ant_colony_seed_86,test,86
17,3.6744187,58.14,0.07,5814.0,1,22,ant_colony_seed_86,test,86
18,3.6477273,55.88,0.085,5588.0,1,21,ant_colony_seed_86,test,86
19,3.695122,53.63,0.09,5363.0,1,20,ant_colony_seed_86,test,86
20,3.6790123,51.45,0.105,5145.0,1,19,ant_colony_seed_86,test,86
21,3.658228,49.26,0.14,4926.0,1,18,ant_colony_seed_86,test,86
22,3.6321838,47.175,0.18,4717.5,1,17,ant_colony_seed_86,test,86
23,3.6744187,45.32,0.21,4532.0,1,16,ant_colony_seed_86,test,86
24,3.6585367,43.795,0.34,4379.5,1,15,ant_colony_seed_86,test,86
25,3.6626506,42.34,0.355,4234.0,1,14,ant_colony_seed_86,test,86
26,3.6666667,40.82,0.32,4082.0,1,13,ant_colony_seed_86,test,86
27,3.6470587,39.27,0.325,3927.0,1,12,ant_colony_seed_86,test,86
28,3.6511629,37.77,0.34,3777.0,1,11,ant_colony_seed_86,test,86
29,3.5882354,36.2,0.385,3620.0,1,10,ant_colony_seed_86,test,86
30,3.5795455,34.8,0.395,3480.0,1,9,ant_colony_seed_86,test,86
31,3.5930233,33.43,0.395,3343.0,1,8,ant_colony_seed_86,test,86
32,3.6588235,32.22,0.445,3222.0,1,7,ant_colony_seed_86,test,86
33,3.5934067,30.85,0.455,3085.0,1,6,ant_colony_seed_86,test,86
34,3.6043956,29.6,0.485,2960.0,1,5,ant_colony_seed_86,test,86
35,3.6022727,28.67,0.55,2867.0,1,4,ant_colony_seed_86,test,86
36,3.6206896,27.655,0.525,2765.5,1,3,ant_colony_seed_86,test,86
37,3.6588235,26.77,0.575,2677.0,1,2,ant_colony_seed_86,test,86
38,3.6111112,25.895,0.575,2589.5,1,1,ant_colony_seed_86,test,86
39,3.6309524,25.115,0.615,2511.5,1,0,ant_colony_seed_86,test,86
0,3.6046512,100.0,0.0,10000.0,1,37,ant_colony_seed_87,test,87
1,3.5813954,97.5,0.0,9750.0,1,36,ant_colony_seed_87,test,87
2,3.5925925,95.0,0.0,9500.0,1,35,ant_colony_seed_87,test,87
3,3.5833333,92.5,0.0,9250.0,1,34,ant_colony_seed_87,test,87
4,3.590909,90.0,0.0,9000.0,1,33,ant_colony_seed_87,test,87
5,3.590909,87.5,0.0,8750.0,1,32,ant_colony_seed_87,test,87
6,3.6086957,85.0,0.0,8500.0,1,31,ant_colony_seed_87,test,87
7,3.588889,82.5,0.0,8250.0,1,30,ant_colony_seed_87,test,87
8,3.6091955,80.0,0.0,8000.0,1,29,ant_colony_seed_87,test,87
9,3.6206896,77.5,0.0,7750.0,1,28,ant_colony_seed_87,test,87
10,3.6024096,75.0,0.0,7500.0,1,27,ant_colony_seed_87,test,87
11,3.6024096,72.5,0.0,7250.0,1,26,ant_colony_seed_87,test,87
12,3.5647058,70.0,0.0,7000.0,1,25,ant_colony_seed_87,test,87
13,3.5934067,67.52,0.015,6752.0,1,24,ant_colony_seed_87,test,87
14,3.625,65.045,0.01,6504.5,1,23,ant_colony_seed_87,test,87
15,3.6162791,62.59,0.015,6259.0,1,22,ant_colony_seed_87,test,87
16,3.5714285,60.15,0.035,6015.0,1,21,ant_colony_seed_87,test,87
17,3.6206896,57.8,0.05,5780.0,1,20,ant_colony_seed_87,test,87
18,3.6046512,55.49,0.055,5549.0,1,19,ant_colony_seed_87,test,87
19,3.6021504,53.15,0.055,5315.0,1,18,ant_colony_seed_87,test,87
20,3.597826,50.83,0.09,5083.0,1,17,ant_colony_seed_87,test,87
21,3.586207,48.68,0.145,4868.0,1,16,ant_colony_seed_87,test,87
22,3.5882354,46.545,0.125,4654.5,1,15,ant_colony_seed_87,test,87
23,3.5764706,44.4,0.13,4440.0,1,14,ant_colony_seed_87,test,87
24,3.5697675,42.37,0.2,4237.0,1,13,ant_colony_seed_87,test,87
25,3.5930233,40.28,0.195,4028.0,1,12,ant_colony_seed_87,test,87
26,3.5930233,38.31,0.265,3831.0,1,11,ant_colony_seed_87,test,87
27,3.597701,36.575,0.295,3657.5,1,10,ant_colony_seed_87,test,87
28,3.6222222,34.945,0.315,3494.5,1,9,ant_colony_seed_87,test,87
29,3.6179776,33.245,0.335,3324.5,1,8,ant_colony_seed_87,test,87
30,3.5934067,31.73,0.4,3173.0,1,7,ant_colony_seed_87,test,87
31,3.6067417,30.38,0.415,3038.0,1,6,ant_colony_seed_87,test,87
32,3.6022727,29.07,0.42,2907.0,1,5,ant_colony_seed_87,test,87
33,3.6091955,27.92,0.49,2792.0,1,4,ant_colony_seed_87,test,87
34,3.5833333,26.79,0.505,2679.0,1,3,ant_colony_seed_87,test,87
35,3.607143,25.725,0.515,2572.5,1,2,ant_colony_seed_87,test,87
36,3.5930233,24.64,0.515,2464.0,1,1,ant_colony_seed_87,test,87
37,3.6022727,23.835,0.615,2383.5,1,0,ant_colony_seed_87,test,87
0,3.6463416,100.0,0.0,10000.0,1,42,ant_colony_seed_88,test,88
1,3.642857,97.5,0.0,9750.0,1,41,ant_colony_seed_88,test,88
2,3.6117647,95.0,0.0,9500.0,1,40,ant_colony_seed_88,test,88
3,3.6190476,92.5,0.0,9250.0,1,39,ant_colony_seed_88,test,88
4,3.6195652,90.0,0.0,9000.0,1,38,ant_colony_seed_88,test,88
5,3.6195652,87.5,0.0,8750.0,1,37,ant_colony_seed_88,test,88
6,3.6263735,85.0,0.0,8500.0,1,36,ant_colony_seed_88,test,88
7,3.625,82.5,0.0,8250.0,1,35,ant_colony_seed_88,test,88
8,3.6385543,80.0,0.0,8000.0,1,34,ant_colony_seed_88,test,88
9,3.6309524,77.5,0.0,7750.0,1,33,ant_colony_seed_88,test,88
10,3.6511629,75.0,0.0,7500.0,1,32,ant_colony_seed_88,test,88
11,3.6352942,72.57,0.03,7257.0,1,31,ant_colony_seed_88,test,88
12,3.6818182,70.135,0.02,7013.5,1,30,ant_colony_seed_88,test,88
13,3.6363637,67.72,0.03,6772.0,1,29,ant_colony_seed_88,test,88
14,3.6363637,65.315,0.045,6531.5,1,28,ant_colony_seed_88,test,88
15,3.642857,62.96,0.055,6296.0,1,27,ant_colony_seed_88,test,88
16,3.6117647,60.64,0.06,6064.0,1,26,ant_colony_seed_88,test,88
17,3.6419754,58.3,0.055,5830.0,1,25,ant_colony_seed_88,test,88
18,3.5813954,55.98,0.06,5598.0,1,24,ant_colony_seed_88,test,88
19,3.6136363,53.72,0.075,5372.0,1,23,ant_colony_seed_88,test,88
20,3.6292136,51.485,0.13,5148.5,1,22,ant_colony_seed_88,test,88
21,3.6321838,49.36,0.16,4936.0,1,21,ant_colony_seed_88,test,88
22,3.6506023,47.445,0.185,4744.5,1,20,ant_colony_seed_88,test,88
23,3.6162791,45.53,0.21,4553.0,1,19,ant_colony_seed_88,test,88
24,3.6321838,43.68,0.215,4368.0,1,18,ant_colony_seed_88,test,88
25,3.6341465,41.68,0.21,4168.0,1,17,ant_colony_seed_88,test,88
26,3.6477273,39.985,0.28,3998.5,1,16,ant_colony_seed_88,test,88
27,3.6136363,38.23,0.285,3823.0,1,15,ant_colony_seed_88,test,88
28,3.6091955,36.59,0.3,3659.0,1,14,ant_colony_seed_88,test,88
29,3.590909,34.87,0.31,3487.0,1,13,ant_colony_seed_88,test,88
30,3.6235294,33.145,0.31,3314.5,1,12,ant_colony_seed_88,test,88
31,3.6091955,31.58,0.325,3158.0,1,11,ant_colony_seed_88,test,88
32,3.6206896,30.055,0.345,3005.5,1,10,ant_colony_seed_88,test,88
33,3.6309524,28.67,0.425,2867.0,1,9,ant_colony_seed_88,test,88
34,3.6117647,27.51,0.5,2751.0,1,8,ant_colony_seed_88,test,88
35,3.5681818,26.47,0.5,2647.0,1,7,ant_colony_seed_88,test,88
36,3.6,25.375,0.475,2537.5,1,6,ant_colony_seed_88,test,88
37,3.65,24.365,0.515,2436.5,1,5,ant_colony_seed_88,test,88
38,3.590909,23.29,0.49,2329.0,1,4,ant_colony_seed_88,test,88
39,3.6136363,22.255,0.565,2225.5,1,3,ant_colony_seed_88,test,88
40,3.5955057,21.4,0.58,2140.0,1,2,ant_colony_seed_88,test,88
41,3.6373627,20.495,0.575,2049.5,1,1,ant_colony_seed_88,test,88
42,3.5955057,19.71,0.605,1971.0,1,0,ant_colony_seed_88,test,88
0,3.6117647,100.0,0.0,10000.0,1,41,ant_colony_seed_89,test,89
1,3.5930233,97.5,0.0,9750.0,1,40,ant_colony_seed_89,test,89
2,3.6,95.0,0.0,9500.0,1,39,ant_colony_seed_89,test,89
3,3.6206896,92.5,0.0,9250.0,1,38,ant_colony_seed_89,test,89
4,3.6162791,90.0,0.0,9000.0,1,37,ant_colony_seed_89,test,89
5,3.5764706,87.5,0.0,8750.0,1,36,ant_colony_seed_89,test,89
6,3.6,85.0,0.0,8500.0,1,35,ant_colony_seed_89,test,89
7,3.6309524,82.5,0.0,8250.0,1,34,ant_colony_seed_89,test,89
8,3.6024096,80.0,0.0,8000.0,1,33,ant_colony_seed_89,test,89
9,3.6046512,77.5,0.0,7750.0,1,32,ant_colony_seed_89,test,89
